account_id,district_id,frequency,date,Account_type
3164,33,POPLATEK MESICNE,931224,Savings account
2971,76,POPLATEK TYDNE,931223,Savings account
3604,75,POPLATEK MESICNE,931222,Salary account
2733,76,POPLATEK MESICNE,931222,NRI account
3669,76,POPLATEK MESICNE,931222,Salary account
1940,52,POPLATEK MESICNE,931222,Savings account
3056,55,POPLATEK MESICNE,931222,NRI account
1419,33,POPLATEK MESICNE,931222,Savings account
2257,57,POPLATEK MESICNE,931221,NRI account
1882,1,POPLATEK MESICNE,931221,Savings account
719,30,POPLATEK MESICNE,931221,Salary account
5092,74,POPLATEK MESICNE,931221,Salary account
3292,1,POPLATEK MESICNE,931221,Salary account
3094,56,POPLATEK MESICNE,931220,NRI account
1768,15,POPLATEK MESICNE,931220,Salary account
2768,73,POPLATEK MESICNE,931220,Savings account
1088,32,POPLATEK MESICNE,931219,Savings account
4514,69,POPLATEK MESICNE,931218,Savings account
883,1,POPLATEK MESICNE,931217,Salary account
441,27,POPLATEK TYDNE,931217,NRI account
3429,73,POPLATEK MESICNE,931217,Salary account
1605,72,POPLATEK MESICNE,931216,Salary account
1792,7,POPLATEK MESICNE,931216,Salary account
1604,54,POPLATEK MESICNE,931216,NRI account
2813,24,POPLATEK MESICNE,931215,Savings account
2928,55,POPLATEK MESICNE,931214,NRI account
1225,4,POPLATEK MESICNE,931214,Savings account
3825,7,POPLATEK MESICNE,931214,Savings account
180,55,POPLATEK TYDNE,931214,Salary account
347,65,POPLATEK MESICNE,931213,Salary account
1877,76,POPLATEK MESICNE,931213,NRI account
3196,1,POPLATEK MESICNE,931213,Salary account
183,43,POPLATEK MESICNE,931212,Savings account
365,74,POPLATEK MESICNE,931212,Salary account
2476,32,POPLATEK MESICNE,931212,Salary account
1762,28,POPLATEK MESICNE,931211,NRI account
61,70,POPLATEK MESICNE,931211,Savings account
391,36,POPLATEK MESICNE,931211,NRI account
2305,1,POPLATEK MESICNE,931211,NRI account
1588,67,POPLATEK MESICNE,931211,Savings account
1680,59,POPLATEK MESICNE,931210,NRI account
3039,1,POPLATEK MESICNE,931210,Salary account
3380,64,POPLATEK MESICNE,931210,NRI account
2128,22,POPLATEK MESICNE,931210,NRI account
903,47,POPLATEK MESICNE,931210,Savings account
2504,16,POPLATEK MESICNE,931209,NRI account
358,12,POPLATEK MESICNE,931209,Savings account
2980,66,POPLATEK MESICNE,931209,Salary account
3918,53,POPLATEK MESICNE,931209,Savings account
737,34,POPLATEK MESICNE,931208,NRI account
2306,38,POPLATEK MESICNE,931208,Salary account
1673,53,POPLATEK MESICNE,931208,Savings account
10663,11,POPLATEK MESICNE,931208,Salary account
3345,22,POPLATEK MESICNE,931208,Savings account
1970,8,POPLATEK MESICNE,931208,Salary account
884,2,POPLATEK MESICNE,931207,Salary account
4264,28,POPLATEK MESICNE,931207,Savings account
3223,1,POPLATEK MESICNE,931207,NRI account
956,74,POPLATEK MESICNE,931205,Savings account
597,41,POPLATEK MESICNE,931205,NRI account
3129,5,POPLATEK MESICNE,931205,Savings account
2063,1,POPLATEK MESICNE,931204,NRI account
3087,15,POPLATEK MESICNE,931204,Savings account
2588,5,POPLATEK MESICNE,931204,NRI account
66,48,POPLATEK PO OBRATU,931203,NRI account
1314,48,POPLATEK MESICNE,931203,NRI account
3145,4,POPLATEK MESICNE,931203,Salary account
1204,29,POPLATEK MESICNE,931203,Savings account
437,43,POPLATEK MESICNE,931203,NRI account
1359,8,POPLATEK MESICNE,931202,NRI account
290,56,POPLATEK MESICNE,931202,Savings account
1621,75,POPLATEK MESICNE,931201,Salary account
344,54,POPLATEK MESICNE,931201,NRI account
426,1,POPLATEK MESICNE,931129,Salary account
3570,44,POPLATEK MESICNE,931129,Savings account
4237,18,POPLATEK MESICNE,931129,NRI account
2739,59,POPLATEK MESICNE,931129,Salary account
4526,63,POPLATEK MESICNE,931129,Salary account
1952,70,POPLATEK MESICNE,931128,Savings account
651,72,POPLATEK MESICNE,931128,Salary account
2989,4,POPLATEK MESICNE,931128,Savings account
1499,47,POPLATEK MESICNE,931128,NRI account
2419,24,POPLATEK MESICNE,931127,NRI account
1288,11,POPLATEK MESICNE,931127,Savings account
3003,18,POPLATEK MESICNE,931127,Savings account
10131,1,POPLATEK MESICNE,931127,Savings account
173,66,POPLATEK MESICNE,931126,Savings account
10904,48,POPLATEK MESICNE,931126,Salary account
7844,1,POPLATEK MESICNE,931126,Salary account
6353,26,POPLATEK MESICNE,931126,Salary account
604,12,POPLATEK MESICNE,931126,NRI account
6806,1,POPLATEK MESICNE,931126,NRI account
5927,15,POPLATEK MESICNE,931126,Salary account
245,65,POPLATEK MESICNE,931125,Salary account
688,74,POPLATEK MESICNE,931125,Salary account
7449,1,POPLATEK MESICNE,931124,Savings account
545,54,POPLATEK MESICNE,931124,NRI account
1931,20,POPLATEK MESICNE,931123,NRI account
2972,12,POPLATEK MESICNE,931123,NRI account
1286,66,POPLATEK PO OBRATU,931123,Savings account
1235,76,POPLATEK MESICNE,931123,Salary account
4385,23,POPLATEK MESICNE,931123,Savings account
10788,67,POPLATEK TYDNE,931122,Savings account
4343,31,POPLATEK MESICNE,931122,Salary account
2460,1,POPLATEK MESICNE,931122,NRI account
498,1,POPLATEK MESICNE,931121,NRI account
3571,39,POPLATEK MESICNE,931121,Savings account
5991,1,POPLATEK MESICNE,931121,Savings account
1128,74,POPLATEK MESICNE,931121,Savings account
10439,66,POPLATEK MESICNE,931121,Salary account
1302,55,POPLATEK MESICNE,931121,Salary account
3309,66,POPLATEK MESICNE,931120,NRI account
3107,5,POPLATEK MESICNE,931120,Savings account
8377,29,POPLATEK MESICNE,931120,Savings account
345,5,POPLATEK MESICNE,931120,Savings account
1686,11,POPLATEK MESICNE,931118,Salary account
10670,60,POPLATEK MESICNE,931118,Savings account
2557,40,POPLATEK MESICNE,931117,Savings account
1527,31,POPLATEK PO OBRATU,931117,Savings account
3938,57,POPLATEK MESICNE,931117,Savings account
4337,29,POPLATEK MESICNE,931116,Salary account
1941,60,POPLATEK MESICNE,931115,Salary account
3617,22,POPLATEK MESICNE,931115,Salary account
3370,49,POPLATEK MESICNE,931115,Salary account
1664,56,POPLATEK MESICNE,931115,Salary account
196,4,POPLATEK MESICNE,931114,NRI account
3218,41,POPLATEK MESICNE,931114,Salary account
3660,74,POPLATEK MESICNE,931114,Savings account
787,10,POPLATEK MESICNE,931114,Salary account
3820,1,POPLATEK MESICNE,931114,Salary account
10906,76,POPLATEK MESICNE,931114,Savings account
914,73,POPLATEK MESICNE,931114,Savings account
9656,61,POPLATEK MESICNE,931114,NRI account
2665,61,POPLATEK MESICNE,931113,Savings account
1114,6,POPLATEK TYDNE,931113,NRI account
8957,1,POPLATEK MESICNE,931113,Salary account
2271,68,POPLATEK MESICNE,931113,Savings account
2549,74,POPLATEK MESICNE,931112,Salary account
1947,35,POPLATEK MESICNE,931112,Salary account
2738,41,POPLATEK MESICNE,931112,NRI account
1809,1,POPLATEK TYDNE,931112,NRI account
519,24,POPLATEK MESICNE,931112,Salary account
321,47,POPLATEK MESICNE,931111,Savings account
3548,23,POPLATEK MESICNE,931111,Salary account
5984,11,POPLATEK MESICNE,931111,Salary account
3091,3,POPLATEK MESICNE,931111,NRI account
626,72,POPLATEK MESICNE,931111,Savings account
998,47,POPLATEK MESICNE,931111,Savings account
3326,5,POPLATEK MESICNE,931111,Salary account
2457,76,POPLATEK MESICNE,931111,Savings account
3688,70,POPLATEK MESICNE,931110,Salary account
462,29,POPLATEK MESICNE,931110,NRI account
3243,1,POPLATEK MESICNE,931110,Salary account
8625,64,POPLATEK MESICNE,931110,Savings account
3948,1,POPLATEK MESICNE,931109,Salary account
648,13,POPLATEK MESICNE,931109,Salary account
4173,1,POPLATEK MESICNE,931108,NRI account
2700,74,POPLATEK MESICNE,931108,Savings account
2318,73,POPLATEK MESICNE,931108,Savings account
7965,55,POPLATEK MESICNE,931108,NRI account
3352,42,POPLATEK MESICNE,931108,NRI account
4255,70,POPLATEK TYDNE,931108,NRI account
73,72,POPLATEK MESICNE,931108,Salary account
1984,73,POPLATEK MESICNE,931107,Savings account
243,55,POPLATEK TYDNE,931106,Savings account
3687,71,POPLATEK MESICNE,931106,NRI account
743,10,POPLATEK MESICNE,931105,NRI account
3640,10,POPLATEK MESICNE,931105,Salary account
3354,63,POPLATEK MESICNE,931105,Savings account
107,64,POPLATEK MESICNE,931105,Savings account
841,1,POPLATEK MESICNE,931104,Salary account
2269,6,POPLATEK MESICNE,931104,Salary account
2867,30,POPLATEK MESICNE,931104,Salary account
3371,68,POPLATEK MESICNE,931104,Savings account
520,60,POPLATEK MESICNE,931104,Savings account
340,1,POPLATEK MESICNE,931103,NRI account
4079,52,POPLATEK MESICNE,931103,Savings account
3086,1,POPLATEK MESICNE,931102,Salary account
2250,35,POPLATEK MESICNE,931102,Savings account
1495,36,POPLATEK MESICNE,931101,NRI account
2582,28,POPLATEK MESICNE,931101,NRI account
4470,16,POPLATEK MESICNE,931101,Savings account
1381,57,POPLATEK MESICNE,931101,NRI account
2435,38,POPLATEK MESICNE,931101,Savings account
542,1,POPLATEK MESICNE,931101,Salary account
1123,13,POPLATEK MESICNE,931101,NRI account
3225,1,POPLATEK MESICNE,931101,NRI account
1133,1,POPLATEK MESICNE,931101,Savings account
1666,67,POPLATEK MESICNE,931030,Savings account
354,59,POPLATEK MESICNE,931028,NRI account
259,2,POPLATEK MESICNE,931028,NRI account
287,16,POPLATEK MESICNE,931027,NRI account
2180,45,POPLATEK MESICNE,931027,NRI account
397,11,POPLATEK MESICNE,931026,NRI account
3146,68,POPLATEK MESICNE,931026,Savings account
198,70,POPLATEK MESICNE,931025,NRI account
2345,5,POPLATEK MESICNE,931025,NRI account
5256,72,POPLATEK PO OBRATU,931025,NRI account
40,64,POPLATEK MESICNE,931025,Savings account
419,13,POPLATEK MESICNE,931025,NRI account
3892,43,POPLATEK MESICNE,931025,NRI account
1217,69,POPLATEK MESICNE,931025,Salary account
126,5,POPLATEK MESICNE,931023,Salary account
2859,11,POPLATEK MESICNE,931023,Savings account
2667,23,POPLATEK MESICNE,931023,Savings account
1789,46,POPLATEK MESICNE,931023,NRI account
838,47,POPLATEK MESICNE,931023,Salary account
3264,70,POPLATEK MESICNE,931023,NRI account
3927,56,POPLATEK MESICNE,931022,Salary account
2050,1,POPLATEK MESICNE,931022,Savings account
2276,31,POPLATEK MESICNE,931022,Salary account
2140,75,POPLATEK MESICNE,931021,NRI account
1051,35,POPLATEK MESICNE,931021,Salary account
1565,36,POPLATEK MESICNE,931020,NRI account
2824,11,POPLATEK MESICNE,931020,NRI account
2052,61,POPLATEK MESICNE,931020,Salary account
1767,21,POPLATEK MESICNE,931020,NRI account
1345,28,POPLATEK MESICNE,931019,NRI account
4119,77,POPLATEK MESICNE,931018,NRI account
2660,1,POPLATEK TYDNE,931017,Salary account
4287,1,POPLATEK MESICNE,931017,NRI account
3551,6,POPLATEK MESICNE,931017,NRI account
2072,41,POPLATEK MESICNE,931017,NRI account
102,11,POPLATEK MESICNE,931016,Salary account
540,75,POPLATEK MESICNE,931016,NRI account
931,59,POPLATEK MESICNE,931015,Savings account
4260,56,POPLATEK MESICNE,931014,Salary account
616,43,POPLATEK MESICNE,931014,Savings account
3483,40,POPLATEK MESICNE,931012,Salary account
3972,51,POPLATEK MESICNE,931011,NRI account
1468,54,POPLATEK MESICNE,931011,NRI account
624,70,POPLATEK MESICNE,931011,Salary account
11135,75,POPLATEK MESICNE,931010,Savings account
8041,1,POPLATEK MESICNE,931010,Savings account
492,5,POPLATEK MESICNE,931010,Savings account
799,56,POPLATEK MESICNE,931010,Savings account
2623,58,POPLATEK MESICNE,931009,NRI account
2793,47,POPLATEK MESICNE,931009,Savings account
2479,18,POPLATEK MESICNE,931009,NRI account
1516,67,POPLATEK MESICNE,931008,Savings account
4543,33,POPLATEK MESICNE,931008,Salary account
2427,70,POPLATEK TYDNE,931008,NRI account
1981,64,POPLATEK MESICNE,931008,Savings account
8566,74,POPLATEK MESICNE,931008,Savings account
678,17,POPLATEK MESICNE,931008,NRI account
4659,56,POPLATEK MESICNE,931008,Salary account
4059,34,POPLATEK MESICNE,931008,Salary account
4013,73,POPLATEK PO OBRATU,931008,NRI account
7011,75,POPLATEK MESICNE,931008,NRI account
2132,76,POPLATEK MESICNE,931008,Salary account
1816,44,POPLATEK MESICNE,931008,Salary account
235,41,POPLATEK MESICNE,931006,NRI account
3701,76,POPLATEK MESICNE,931006,NRI account
2201,8,POPLATEK MESICNE,931005,Savings account
1896,74,POPLATEK MESICNE,931005,Salary account
5387,1,POPLATEK MESICNE,931005,Salary account
3535,1,POPLATEK MESICNE,931005,Salary account
1120,1,POPLATEK MESICNE,931005,Savings account
1485,36,POPLATEK MESICNE,931003,NRI account
7769,23,POPLATEK MESICNE,931003,NRI account
2613,26,POPLATEK MESICNE,931003,Savings account
15,70,POPLATEK MESICNE,931002,Savings account
3237,20,POPLATEK MESICNE,931002,Salary account
3618,29,POPLATEK MESICNE,930929,Savings account
1016,40,POPLATEK MESICNE,930929,Salary account
3171,61,POPLATEK MESICNE,930928,NRI account
228,5,POPLATEK MESICNE,930928,NRI account
1052,61,POPLATEK MESICNE,930927,Salary account
10227,62,POPLATEK PO OBRATU,930927,Salary account
27,73,POPLATEK MESICNE,930926,Savings account
4511,33,POPLATEK MESICNE,930926,Savings account
1453,61,POPLATEK TYDNE,930925,Savings account
3977,7,POPLATEK MESICNE,930925,Salary account
8982,64,POPLATEK MESICNE,930925,NRI account
2617,1,POPLATEK MESICNE,930924,Salary account
467,74,POPLATEK MESICNE,930924,Salary account
4437,40,POPLATEK MESICNE,930924,Savings account
3505,46,POPLATEK MESICNE,930923,NRI account
1804,20,POPLATEK TYDNE,930923,Salary account
39,36,POPLATEK MESICNE,930922,NRI account
1811,40,POPLATEK MESICNE,930922,Salary account
3822,8,POPLATEK MESICNE,930922,NRI account
1404,7,POPLATEK TYDNE,930922,Salary account
517,76,POPLATEK MESICNE,930922,Salary account
1440,55,POPLATEK MESICNE,930922,NRI account
854,62,POPLATEK MESICNE,930921,Savings account
1831,1,POPLATEK MESICNE,930921,Salary account
3268,21,POPLATEK MESICNE,930920,Savings account
1602,33,POPLATEK MESICNE,930919,Salary account
2958,48,POPLATEK MESICNE,930919,Salary account
3408,62,POPLATEK MESICNE,930919,NRI account
153,77,POPLATEK MESICNE,930919,NRI account
8489,19,POPLATEK MESICNE,930918,Salary account
837,46,POPLATEK MESICNE,930918,Salary account
8759,1,POPLATEK MESICNE,930918,NRI account
34,67,POPLATEK TYDNE,930917,Savings account
7133,1,POPLATEK MESICNE,930917,Salary account
699,1,POPLATEK MESICNE,930917,Salary account
2282,29,POPLATEK TYDNE,930917,NRI account
2987,18,POPLATEK MESICNE,930916,NRI account
857,77,POPLATEK MESICNE,930916,Salary account
3042,10,POPLATEK MESICNE,930916,Salary account
2695,16,POPLATEK MESICNE,930916,Savings account
2849,1,POPLATEK MESICNE,930916,Savings account
2802,1,POPLATEK MESICNE,930916,NRI account
2671,1,POPLATEK MESICNE,930915,Salary account
1705,70,POPLATEK MESICNE,930915,Salary account
3028,27,POPLATEK MESICNE,930915,Salary account
3310,25,POPLATEK MESICNE,930915,Savings account
6715,48,POPLATEK TYDNE,930915,Salary account
3255,1,POPLATEK MESICNE,930915,Salary account
3751,9,POPLATEK MESICNE,930915,NRI account
7774,74,POPLATEK PO OBRATU,930914,Salary account
1547,72,POPLATEK MESICNE,930914,NRI account
1079,74,POPLATEK MESICNE,930914,Savings account
3863,15,POPLATEK MESICNE,930914,Salary account
3480,58,POPLATEK MESICNE,930914,Savings account
10940,50,POPLATEK MESICNE,930913,NRI account
9337,30,POPLATEK MESICNE,930913,Salary account
861,22,POPLATEK MESICNE,930913,NRI account
10440,72,POPLATEK MESICNE,930913,Savings account
10036,1,POPLATEK MESICNE,930913,Savings account
1234,6,POPLATEK MESICNE,930913,Salary account
1146,67,POPLATEK MESICNE,930912,Savings account
8564,68,POPLATEK MESICNE,930912,Salary account
750,73,POPLATEK MESICNE,930912,Salary account
2150,37,POPLATEK MESICNE,930912,Salary account
1410,74,POPLATEK MESICNE,930911,Salary account
1487,66,POPLATEK MESICNE,930910,Savings account
3157,77,POPLATEK MESICNE,930910,Salary account
4414,24,POPLATEK MESICNE,930910,Salary account
2302,24,POPLATEK MESICNE,930910,Salary account
2907,70,POPLATEK MESICNE,930909,Salary account
1091,16,POPLATEK MESICNE,930909,NRI account
6930,41,POPLATEK MESICNE,930908,Savings account
1107,42,POPLATEK MESICNE,930908,Savings account
8475,4,POPLATEK MESICNE,930908,NRI account
3575,7,POPLATEK MESICNE,930908,NRI account
2691,69,POPLATEK MESICNE,930908,NRI account
3323,13,POPLATEK MESICNE,930908,NRI account
2428,72,POPLATEK MESICNE,930908,Salary account
2649,2,POPLATEK MESICNE,930908,Salary account
1689,55,POPLATEK MESICNE,930907,NRI account
1197,68,POPLATEK MESICNE,930907,Salary account
5952,50,POPLATEK MESICNE,930907,Savings account
151,76,POPLATEK MESICNE,930906,Salary account
1719,1,POPLATEK MESICNE,930906,Savings account
3456,32,POPLATEK MESICNE,930906,NRI account
2951,44,POPLATEK MESICNE,930906,Savings account
7190,49,POPLATEK MESICNE,930906,NRI account
1827,10,POPLATEK MESICNE,930906,Savings account
7607,1,POPLATEK MESICNE,930905,Savings account
117,31,POPLATEK MESICNE,930905,Savings account
3509,2,POPLATEK MESICNE,930905,Savings account
2020,13,POPLATEK MESICNE,930904,NRI account
160,23,POPLATEK MESICNE,930904,Salary account
8073,24,POPLATEK PO OBRATU,930903,Salary account
4463,67,POPLATEK MESICNE,930903,Salary account
2082,36,POPLATEK MESICNE,930903,Salary account
146,4,POPLATEK MESICNE,930902,NRI account
2576,1,POPLATEK MESICNE,930902,NRI account
3195,40,POPLATEK MESICNE,930902,Savings account
3920,74,POPLATEK MESICNE,930901,Savings account
3011,64,POPLATEK MESICNE,930901,Salary account
1337,23,POPLATEK MESICNE,930901,NRI account
2592,69,POPLATEK MESICNE,930901,Salary account
172,13,POPLATEK MESICNE,930830,Savings account
1694,6,POPLATEK TYDNE,930829,NRI account
721,76,POPLATEK MESICNE,930829,NRI account
1106,20,POPLATEK TYDNE,930829,Savings account
3319,56,POPLATEK MESICNE,930829,NRI account
10451,1,POPLATEK MESICNE,930829,Salary account
2894,17,POPLATEK MESICNE,930828,NRI account
2510,61,POPLATEK MESICNE,930828,Savings account
389,30,POPLATEK MESICNE,930828,Salary account
6051,56,POPLATEK MESICNE,930828,NRI account
730,4,POPLATEK MESICNE,930828,Salary account
1449,35,POPLATEK MESICNE,930826,Salary account
950,49,POPLATEK MESICNE,930826,NRI account
3361,45,POPLATEK MESICNE,930826,Salary account
3837,48,POPLATEK PO OBRATU,930826,Salary account
33,22,POPLATEK MESICNE,930826,Salary account
162,60,POPLATEK MESICNE,930825,NRI account
5011,31,POPLATEK MESICNE,930825,NRI account
965,20,POPLATEK MESICNE,930825,Savings account
1305,57,POPLATEK MESICNE,930825,Savings account
815,56,POPLATEK MESICNE,930825,NRI account
6030,47,POPLATEK MESICNE,930824,NRI account
3407,28,POPLATEK MESICNE,930824,NRI account
1761,24,POPLATEK MESICNE,930824,NRI account
3306,75,POPLATEK MESICNE,930824,Salary account
1513,30,POPLATEK MESICNE,930823,Salary account
3053,11,POPLATEK MESICNE,930823,NRI account
1057,13,POPLATEK MESICNE,930823,NRI account
3477,71,POPLATEK MESICNE,930822,Savings account
3868,43,POPLATEK MESICNE,930821,NRI account
9869,12,POPLATEK MESICNE,930821,NRI account
1875,44,POPLATEK MESICNE,930821,NRI account
8212,52,POPLATEK PO OBRATU,930821,Salary account
274,76,POPLATEK MESICNE,930820,NRI account
552,14,POPLATEK MESICNE,930820,NRI account
2417,44,POPLATEK MESICNE,930820,NRI account
978,73,POPLATEK MESICNE,930818,Salary account
2771,37,POPLATEK MESICNE,930818,Savings account
3891,1,POPLATEK MESICNE,930818,Savings account
9236,11,POPLATEK MESICNE,930818,NRI account
3221,5,POPLATEK MESICNE,930817,NRI account
2616,1,POPLATEK MESICNE,930817,Salary account
2137,4,POPLATEK PO OBRATU,930817,Savings account
3113,67,POPLATEK MESICNE,930816,NRI account
5481,52,POPLATEK MESICNE,930816,Savings account
3035,15,POPLATEK TYDNE,930816,NRI account
942,9,POPLATEK MESICNE,930816,Salary account
1779,33,POPLATEK MESICNE,930815,NRI account
1912,64,POPLATEK MESICNE,930815,NRI account
238,6,POPLATEK MESICNE,930815,Savings account
3220,29,POPLATEK MESICNE,930814,Salary account
1023,21,POPLATEK MESICNE,930813,Salary account
3683,33,POPLATEK MESICNE,930813,Savings account
1401,1,POPLATEK MESICNE,930812,Salary account
541,61,POPLATEK MESICNE,930812,NRI account
3792,10,POPLATEK MESICNE,930811,Salary account
523,1,POPLATEK MESICNE,930811,NRI account
3808,38,POPLATEK MESICNE,930811,Savings account
3166,71,POPLATEK MESICNE,930810,Salary account
11021,1,POPLATEK MESICNE,930810,Salary account
1701,1,POPLATEK MESICNE,930810,Savings account
3613,43,POPLATEK MESICNE,930810,Salary account
3600,27,POPLATEK MESICNE,930810,Savings account
3850,8,POPLATEK MESICNE,930809,Salary account
5366,70,POPLATEK MESICNE,930809,Savings account
747,39,POPLATEK MESICNE,930809,NRI account
26,52,POPLATEK MESICNE,930808,Savings account
657,47,POPLATEK MESICNE,930808,Salary account
3538,58,POPLATEK MESICNE,930808,Salary account
2167,16,POPLATEK MESICNE,930808,Salary account
3127,66,POPLATEK MESICNE,930808,NRI account
47,45,POPLATEK MESICNE,930808,NRI account
2542,21,POPLATEK MESICNE,930807,NRI account
1136,12,POPLATEK MESICNE,930807,Savings account
1589,37,POPLATEK MESICNE,930807,NRI account
3136,69,POPLATEK MESICNE,930807,Savings account
3547,54,POPLATEK MESICNE,930807,NRI account
3656,53,POPLATEK MESICNE,930806,Savings account
2038,42,POPLATEK MESICNE,930806,Salary account
3699,50,POPLATEK MESICNE,930805,NRI account
816,52,POPLATEK MESICNE,930805,Salary account
7857,75,POPLATEK MESICNE,930804,Savings account
6636,72,POPLATEK TYDNE,930804,Savings account
601,29,POPLATEK MESICNE,930804,Savings account
3298,29,POPLATEK MESICNE,930804,Salary account
2938,1,POPLATEK MESICNE,930804,Savings account
2199,1,POPLATEK MESICNE,930804,Salary account
3745,5,POPLATEK MESICNE,930804,NRI account
9041,1,POPLATEK MESICNE,930803,Savings account
2620,22,POPLATEK MESICNE,930803,Salary account
3609,28,POPLATEK MESICNE,930803,Savings account
1382,48,POPLATEK MESICNE,930803,Savings account
930,41,POPLATEK MESICNE,930803,Salary account
1925,12,POPLATEK MESICNE,930803,NRI account
1834,62,POPLATEK MESICNE,930803,Salary account
1507,35,POPLATEK MESICNE,930803,NRI account
4000,7,POPLATEK MESICNE,930802,Savings account
3580,43,POPLATEK MESICNE,930801,NRI account
7819,38,POPLATEK MESICNE,930801,Salary account
759,23,POPLATEK MESICNE,930801,Salary account
6363,74,POPLATEK MESICNE,930801,NRI account
3738,51,POPLATEK MESICNE,930801,NRI account
3720,36,POPLATEK MESICNE,930730,Savings account
574,70,POPLATEK MESICNE,930730,NRI account
1429,57,POPLATEK MESICNE,930730,Salary account
403,1,POPLATEK MESICNE,930729,NRI account
445,63,POPLATEK TYDNE,930729,NRI account
186,1,POPLATEK TYDNE,930729,NRI account
7485,39,POPLATEK MESICNE,930728,NRI account
2088,4,POPLATEK MESICNE,930728,Savings account
225,1,POPLATEK MESICNE,930728,Savings account
1630,72,POPLATEK MESICNE,930728,NRI account
3982,26,POPLATEK MESICNE,930727,Savings account
2701,71,POPLATEK MESICNE,930727,Savings account
3629,48,POPLATEK MESICNE,930727,Salary account
2841,71,POPLATEK MESICNE,930727,NRI account
563,53,POPLATEK MESICNE,930727,Savings account
2732,5,POPLATEK MESICNE,930727,Savings account
1297,70,POPLATEK MESICNE,930727,Salary account
3287,18,POPLATEK MESICNE,930726,NRI account
6226,74,POPLATEK TYDNE,930726,NRI account
2123,64,POPLATEK MESICNE,930726,Salary account
207,2,POPLATEK MESICNE,930725,NRI account
3212,70,POPLATEK MESICNE,930725,Salary account
4035,1,POPLATEK MESICNE,930725,NRI account
1268,74,POPLATEK MESICNE,930725,Salary account
9833,20,POPLATEK MESICNE,930724,Salary account
2253,74,POPLATEK MESICNE,930724,Savings account
1069,70,POPLATEK MESICNE,930724,NRI account
1201,61,POPLATEK MESICNE,930723,Savings account
4478,70,POPLATEK MESICNE,930723,Savings account
2915,57,POPLATEK MESICNE,930723,Savings account
2513,70,POPLATEK MESICNE,930722,Salary account
3493,63,POPLATEK MESICNE,930722,Salary account
3267,64,POPLATEK MESICNE,930721,Savings account
3222,4,POPLATEK MESICNE,930721,Savings account
408,41,POPLATEK MESICNE,930721,Savings account
2818,40,POPLATEK MESICNE,930721,Savings account
6273,38,POPLATEK MESICNE,930721,Salary account
1116,1,POPLATEK MESICNE,930720,Savings account
5700,42,POPLATEK MESICNE,930720,Salary account
757,50,POPLATEK MESICNE,930719,NRI account
400,28,POPLATEK MESICNE,930717,NRI account
1902,50,POPLATEK TYDNE,930717,Salary account
3241,44,POPLATEK MESICNE,930716,Savings account
3465,1,POPLATEK MESICNE,930716,Savings account
3152,1,POPLATEK MESICNE,930716,Savings account
1497,1,POPLATEK MESICNE,930716,NRI account
3078,1,POPLATEK MESICNE,930716,Salary account
9703,68,POPLATEK MESICNE,930715,Savings account
234,73,POPLATEK MESICNE,930715,NRI account
3000,28,POPLATEK MESICNE,930714,Salary account
3955,64,POPLATEK MESICNE,930714,NRI account
1544,69,POPLATEK MESICNE,930714,NRI account
1892,28,POPLATEK MESICNE,930713,Salary account
3413,70,POPLATEK MESICNE,930713,NRI account
3654,47,POPLATEK MESICNE,930713,Salary account
1416,66,POPLATEK TYDNE,930712,Salary account
3277,36,POPLATEK MESICNE,930712,Salary account
2213,68,POPLATEK MESICNE,930711,Savings account
1062,6,POPLATEK MESICNE,930711,Salary account
273,24,POPLATEK PO OBRATU,930711,NRI account
10320,68,POPLATEK MESICNE,930711,Savings account
1684,32,POPLATEK TYDNE,930710,NRI account
3748,1,POPLATEK MESICNE,930710,Savings account
3882,10,POPLATEK MESICNE,930709,NRI account
4159,74,POPLATEK MESICNE,930709,Savings account
907,41,POPLATEK MESICNE,930709,Savings account
1411,54,POPLATEK MESICNE,930709,Salary account
3939,70,POPLATEK MESICNE,930708,Salary account
2584,50,POPLATEK MESICNE,930708,NRI account
2336,39,POPLATEK MESICNE,930708,Savings account
2078,62,POPLATEK MESICNE,930708,Salary account
8027,44,POPLATEK TYDNE,930707,Salary account
3261,1,POPLATEK MESICNE,930707,Savings account
35,75,POPLATEK MESICNE,930707,Savings account
2186,63,POPLATEK MESICNE,930707,Salary account
1566,73,POPLATEK MESICNE,930707,Savings account
78,74,POPLATEK MESICNE,930707,NRI account
9472,1,POPLATEK TYDNE,930706,Savings account
368,77,POPLATEK MESICNE,930706,Salary account
1425,76,POPLATEK MESICNE,930706,Savings account
4352,2,POPLATEK MESICNE,930705,NRI account
1322,17,POPLATEK MESICNE,930705,Salary account
1852,35,POPLATEK MESICNE,930705,Salary account
8173,11,POPLATEK MESICNE,930705,Salary account
2705,63,POPLATEK PO OBRATU,930705,Salary account
381,68,POPLATEK MESICNE,930704,NRI account
3778,52,POPLATEK MESICNE,930704,Savings account
1118,48,POPLATEK MESICNE,930704,Salary account
1145,31,POPLATEK MESICNE,930703,Savings account
2298,31,POPLATEK MESICNE,930703,NRI account
929,54,POPLATEK MESICNE,930703,Savings account
1861,54,POPLATEK MESICNE,930702,Salary account
2464,33,POPLATEK PO OBRATU,930702,NRI account
2736,72,POPLATEK MESICNE,930702,Savings account
2552,52,POPLATEK MESICNE,930701,Salary account
